ID_Perfume,perfume,brand,is_lokal,Notes
FRGN-15850,frescor-de-pitanga-preta,natura,False,"apple, lemon, orange, green notes, red berries, mandarin orange, pomelo, cherry, jasmine, rose, lily of the valley, sandalwood, musk, woody notes"
FRGN-15851,l-air-du-temps-a-paris-chez-antoinette-poisson,nina-ricci,False,"yuzu, pink pepper, tuberose, ylang-ylang, jasmine, sandalwood, musk"
FRGN-15852,l-air-du-temps-eau-florale,nina-ricci,False,"peony, bergamot, lemon, orange blossom, honeysuckle, gardenia, violet, musk, woody notes"
FRGN-15853,rose-extase,nina-ricci,False,"red berries, rose, raspberry, vanilla, musk, amberwood"
FRGN-15854,les-sorbets-de-bella,nina-ricci,False,"rhubarb, grapefruit, pomegranate, green mandarin, shiso, violet, rose, woody notes"
FRGN-15855,pretty-nina,nina-ricci,False,"grapefruit, raspberry, green apple, jasmine, caramel, vanilla, musk"
FRGN-15856,hundred-silent-ways-x,nishane,False,"peach, tuberose, mandarin orange, gardenia, jasmine, heliotrope, iris, leather, vanilla, patchouli"
FRGN-15857,acqua-musk,o-boticario,False,"musk, iris, bergamot, green notes, apple, mint, peony, violet, woody notes, musk, vanilla, osmanthus, woody notes"
FRGN-15858,aroma-terapia-menos-stress,o-boticario,False,"bergamot, orange blossom, mandarin orange, antillone™, coconut, heliotrope, jasmine, violet, tonka bean, sandalwood, musk, amberwood"
FRGN-15859,cuide-se-bem-pessegura,o-boticario,False,"nectarine blossom, mandarin orange, yellow plum, peach, peach blossom, rose, magnolia, freesia, musk, sandalwood, cashmeran"
FRGN-15860,floratta-fleur-d-eclipse,o-boticario,False,"pink pepper, litchi, pear, custard, bergamot, turkish rose, magnolia, osmanthus, ylang-ylang, musk, amber, patchouli, vetiver"
FRGN-15861,linda-felicidade,o-boticario,False,"red fruits, sicilian lemon, apricot, cashmere wood, jasmine, sandalowood, rose, caramel, vanilla, amber"
FRGN-15862,malbec-vert,o-boticario,False,"pink pepper, grapefruit, cardamom, pear, herbal notes, grapes, vetiver, nutmeg, moss, patchouli, amber, amberwood, musk"
FRGN-15863,karite,o-boticario,False,"pistachio, red fruits, plum, frangipani, peony, black orchid, vanilla, patchouli, amber"
FRGN-15864,morango-ruby,o-boticario,False,"wild strawberry, bergamot, mandarin orange, grapefruit, gariguette strawberry, rose, raspberry, jasmine, tonka bean, amber, musk, coumarin"
FRGN-15865,royal-plum,o-boticario,False,"plum blossom, plum tree, black pepper, plum, red berries, peony, jasmine sambac, lotus, madagascar vanilla, cedar, heliotrope, musk, white violet"
FRGN-15866,brutus,orto-parisi,False,"bergamot, mandarin orange, lavender, geranium, rose, patchouli, cedar, oakmoss, amber, labdanum, musk"
FRGN-15867,phantom-intense,paco-rabanne,False,"orange blossom, lemon, cardamom, lavender, clary sage, rum, vanilla, cedar, moss"
FRGN-15868,ultraviolet,paco-rabanne,False,"mint, amber, vetiver, pepper, spicy notes, oakmoss, vanilla"
FRGN-15869,ultraviolet-summer-pop,paco-rabanne,False,"pink grapefruit, pink pepper, apricot, sunflower, osmanthus, vanilla, sandalwood"
FRGN-15870,highgrove-bouquet,penhaligon-s,False,"lime (linden) blossom, mimosa, cedar"
FRGN-15871,polo-explorer,ralph-lauren,False,"mandarin orange, bergamot, leather, coriander, sandalwood, mahogany, amber"
FRGN-15872,ralph-love,ralph-lauren,False,"red apple, pink rose, cotton candy"
FRGN-15873,adorable,rasasi,False,"bergamot, green leaves, mandarin orange, rose, peach, jasmine, litchi, oakmoss, musk, cedar"
FRGN-15874,deserve-women,rasasi,False,"mandarin orange, herbal notes, citruses, mint, jasmine, geranium, rose, pepper, coriander, amber, musk, woody notes"
FRGN-15875,egra-men,rasasi,False,"violet leaf, juniper berries, spruce, grapefruit, fir, iris, galbanum, ambergris, sandalwood, musk, oakmoss"
FRGN-15876,tasmeem-men,rasasi,False,"cumin, cardamom, artemisia, rose, orris root, vanilla, tonka bean, sandalwood, amber, patchouli, musk"
FRGN-15877,eau-de-verino,roberto-verino,False,"bergamot, cassis, grapefruit, hiacynth, mandarin orange, chinese osmanthus, freesia, egyptian jasmine, magnolia, lily-of-the-valley, cedar, moss, white musk, ambergris, sea notes"
FRGN-15878,amaali,swiss-arabian,False,"lemon, apple, pineapple, rose, jasmine, vanilla, musk, caramel, amber, sandalwood, cedar"
FRGN-15879,layali-cpo,swiss-arabian,False,"plum, black currant, orange blossom, ylang-ylang, jasmine, rose, agarwood (oud), ambergris"
FRGN-15880,libra,tiziana-terenzi,False,"grapefruit, lemon, calabrian bergamot, bulgarian rose, tuberose, ambergris, italian orris root, atlas cedar, jasmine sambac, musk, vanilla flower, benzoin, haitian vetiver, oakmoss, singapore patchouli"
FRGN-15881,bois-rouge,tom-ford,False,"bergamot, cedar, patchouli, jasmine, lily-of-the-valley, leather, vetiver, amber, sandalwood"
FRGN-15882,costa-azzurra-acqua,tom-ford,False,"juniper berries, lemon, myrtle, cypress, pine tree needles, mastic or lentisque, amber, labdanum"
FRGN-15883,tommy-bahama-very-cool-for-men,tommy-bahama,False,"mandarin orange, ginger, bergamot, nutmeg, paprika, vetiver"
FRGN-15884,my-name,trussardi,False,"heliotrope, white violet, lilac, musk, arum lily, vanilla, amber"
FRGN-15885,python,trussardi,False,"mandarin orange, bergamot, dark chocolate, nutmeg, cardamom, rose, jasmine, sandalwood, vanilla, benzoin"
FRGN-15886,trussardi,trussardi,False,"aldehydes, galbanum, green notes, hiacynth, coriander, bergamot, orris root, geranium, ylang-ylang, rose, tuberose, jasmine, lily-of-the-valley, oakmoss, leather, patchouli, cedar, styrax, sandalwood, amber, musk, vanilla"
FRGN-15887,trussardi-jeans,trussardi,False,"violet, water lily, freesia, lily, tuberose, heliotrope, white musk, liatris"
FRGN-15888,scent-of-gold,trussardi,False,"cinnamon, bergamot, prunol, tobacco, violet, jasmine, labdanum, vanilla, patchouli"
FRGN-15889,the-black-rose,trussardi,False,"pink pepper, taif rose, patchouli, musk, amber, vanilla"
FRGN-15890,vendetta-donna,valentino,False,"plum, peach, aldehydes, hiacynth, orange blossom, water lily, green notes, bergamot, honey, tuberose, marigold, carnation, narcissus, ylang-ylang, orris root, jasmine, rose, heliotrope, orchid, benzoin, amber, sandalwood, vanilla, tonka bean, musk, patchouli, cedar, vetiver"
FRGN-15891,bombshell,victoria-s-secret,False,"passionfruit, grapefruit, pineapple, tangerine, big strawberry, peony, vanilla orchid, red berries, jasmine, lily-of-the-valley, musk, woody notes, oakmoss"
FRGN-15892,bombshell-intense,victoria-s-secret,False,"cherry, red peony, vanilla"
FRGN-15893,very-sexy-2012,victoria-s-secret,False,"blackberry, cactus, pepper, clementine, cappuccino, orchid, camellia, hortensia, mimosa, blackberry, musk, woodsy notes, amber"
FRGN-15894,back-to-pink,victoria-s-secret,False,"plum, lemon, water lily, freesia, hyacinth, coton candy, musk, woodsy notes"
FRGN-15895,flowerbomb-la-vie-en-rose-2012,viktor-rolf,False,"tangerine, tea, mandarin orange, pink pepper, bergamot, rose, freesia, lily-of-the-valley, patchouli, amber"
FRGN-15896,flowerbomb-la-vie-en-rose-2016,viktor-rolf,False,"bergamot, green tea, pink pepper, mandarin orange, grapefruit, rose, orchid, red berries, freesia, lily-of-the-valley, jasmine, cashmere wood, amber, patchouli, vanila, caramel"
FRGN-15897,flowerbomb-la-vie-en-rose-2018,viktor-rolf,False,"grapefruit, tea, pink pepper, orchid, rose, jasmine sambac, amber, cashmeran, patchouli"
FRGN-15898,empiryan,xerjoff,False,"tobacco leaf, cypriol oil or nagarmotha, incense, singapore patchouli, atlas cedar, madagascar vanilla, amber, labdanum"
FRGN-15899,alexandria-ii-anniversary,xerjoff,False,"lavender, bulgarian rose, cardamom, cumin, oud, amber, orris, civet, cypriol oil or nagarmotha, wormwood, clary sage, mint, vanilla, australian sandalwood, musk"
FRGN-15900,kobe,xerjoff,False,"orange, bergamot, labdanum, neroli, petitgrain, orange blossom, brazilian rosewood, benzoin, tonka bean, ambergris, agarwood (oud), musk, styrax"
FRGN-15901,nero-70,xerjoff,False,"sicilian citruses, calabrian bergamot, lavender, neroli, bourbon vanilla, musk, amber"
FRGN-15902,opera,xerjoff,False,"fruits, turkish rose, ylang-ylang, nutmeg, leather, amber, vanilla, patchouli, musk, virginia cedar, haitian vetiver"
FRGN-15903,soprano,xerjoff,False,"fruits, litchi, freesia, calabrian bergamot, bulgarian rose, milk, osmanthus, egyptian jasmine, agarwood (oud), patchouli, leather"
FRGN-15904,shafali-fleur-rare,yves-rocher,False,"floral notes, citruses, white flowers, jasmine, resin, vanille"
FRGN-15905,ode-au-reve,yves-rocher,False,"sandalwood, jasmine, musk, vanilla, incense"
FRGN-15906,black-opium-pure-illusion,yves-saint-laurent,False,"pear, pink pepper, orange blossom, coffee, almond, jasmine, licorice, vanilla, cedar, patchouli, cashmere wood"
FRGN-15907,l-homme-libre-cologne-tonic,yves-saint-laurent,False,"watery notes, lemon verbena, pink pepper, violet, aldehydes, basil, vetiver, cashmeran, musk, amber, leather"
FRGN-15908,paris-premieres-roses-2012,yves-saint-laurent,False,"hamanasu or japanese rose, violet, orange blossom, rose, lily-of-the-valley, peony, white musk, sandalwood"
FRGN-15909,parisienne-l-eau,yves-saint-laurent,False,"rose, green notes, vinyl, violet leaf, black currant, cranberry, red berries, musk, patchouli, cedar"
FRGN-15910,azul-noche,zara,False,"peach, lotus, white musk"
FRGN-15911,zara-femme-2013,zara,False,"bergamot, vanilla, peony, musk, patchouli"
FRGN-15912,energy-vibe,zara,False,"bergamot, mint, lavender, jasmine, musk, cedar, myrrh"
FRGN-15913,sensual-oud,zara,False,"saffron, cloves, patchouli, rose petals, sandalwood, agarwood (oud), leather, amber"
FRGN-15914,fleur-de-baobab,zara,False,"sea salt, orange blossom, musk"
FRGN-15915,lightly-bloom,zara,False,"lotus, peony, musk"
FRGN-15916,black-tag-2022,zara,False,"bergamot, grapefruit, pepper, vanilla, musk, vetiver"
FRGN-15917,vanilla-french-elegance,zara,False,"mandarin orange, heliotrope, vanilla"
FRGN-15918,vibrant-leather-for-her-2018,zara,False,"pear, bergamot, lemon, leather, flowers, bamboo, sweet notes, papyrus, patchouli, vanilla"
FRGN-15919,rose-gourmand-for-her,zara,False,"rose, amber, vanila"
FRGN-15920,florence-piazza-della-signora-city-center,zara,False,"black pepper, strawberry, guaiac wood"
FRGN-15921,lisboa-colombo-avenida-do-colegio-militar-2022,zara,False,"lemon, jasmine, musk"
FRGN-15922,forget-me-not,zara,False,"green apple, hyacinth, cedar, hyacinth, bamboo, white rose, musk, amber"
FRGN-15923,zara-rose-eau-de-toilette,zara,False,"black currant, peony, rose"
FRGN-15924,musk-deer,zoologist-perfumes,False,"cardamom, calamus, rose, atlas cedar, labdanum, patchouli, jasmine sambac, ambrette (musk mallow), sandalwood, laotian oud, orris"
FRGN-15925,gold,tous,False,"brazilian rosewood, red currant leaf, gardenia, orange blossom, peony, rose, white musk, iris, moroccan cedar"
FRGN-15926,tous-l-eau-pour-le-corps,tous,False,"mandarin orange, amalfi lemon, green notes, orange, peony, black currant, jasmine, musk, patchouli, amber"
FRGN-15927,ag,ted-baker,False,"violet leaf, bergamot, pepper, eucalyptus, patchouli, leather, musk, cedar, amber"
FRGN-15928,zen-secret-bloom,shiseido,False,"pink pepper, blue rose, mandarin orange, grapefruit, bergamot, freesia, jasmine, gardenia, patchouli, black vanilla husk, incense, tonka bean, musk, sandalwood, vetiver"
FRGN-15929,star,oriflame,False,"orange, bergamot, white flowers, amber, vanilla, patchouli"
FRGN-15930,michael-kors-for-men,michael-kors,False,"star anise, elemi, black pepper, thyme, bergamot, coriander, suede, incense, sage, patchouli, sandalwood, woody notes, musk"
FRGN-15931,1889-moulin-rouge,histoires-de-parfums,False,"plum, cinnamon, tangerine, tincture of rose, wormwood, iris, musk, patchouli"
FRGN-15932,ame-fauve,hayari-parfums,False,"neroli, nutmeg, agarwood (oud), sandalwood, incense, saffron, amber, civet, leather, musk"
FRGN-15933,geranio-grapefruit,granado,False,"grapefruit, rhubarb, pink pepper, geranium, grapefruit blossom, neroli, musk, vetiver, jasmine"
FRGN-15934,carven-l-eau-intense,carven,False,"mint, italian lemon, grapefruit, lavender, birch leaf, ginger, cardamom, cedar, amber"
FRGN-15935,parco-palladiano-xi-castagno,bottega-veneta,False,"ginger, orange, lemon, black pepper, hedione, green notes, oak, chestnut, olibanum, cedar, vanilla, cumin"
FRGN-15936,dark-temptation,axe,False,"cherry, pear, ginger, coriander, red pepper, sage, basil, dark chocolate, vanilla, whipped cream, amber, patchouli"
FRGN-15937,the-icon-eau-de-parfum-for-women,antonio-banderas,False,"pear, bergamot, black currant, tangerine, orange blossom, lavender, jasmine, freesia, rose, vanilla, tonka bean, musk, sandalwood"
FRGN-15938,the-icon-elixir,antonio-banderas,False,"citruses, spices, cardamom, ginger, lavender, marine notes, sea salt, musk, woodsy notes"
FRGN-15939,agua-fresca-lima-tonka,adolfo-dominguez,False,"lime, marine notes, tonka, sandalwood, musk"
FRGN-15940,immense-peony,angel-schlesser,False,"strawberry, peony, musk"
FRGN-15941,united-dreams-one-summer,benetton,False,"kumquat, bergamot, sea notes, cannabis, ginger, amber, woody notes"
FRGN-15942,bark,blend-oud,False,"peppermint, cedar, grapefruit, blood mandarin, orange, cinnamon, spicy notes, rose, amber, white woods, leather, patchouli"
FRGN-15943,rams,blend-oud,False,"tea, bergamot, orchid, freesia, jasmine sambac, rose de mai, patchouli, musk"
FRGN-15944,a-coeur-perdu-l-b,d-orsay,False,"iris, aldehydes, lemon, bergamot, orange blossom, neroli, cashmeran, ambroxan, moss"
FRGN-15945,l-intrigante,d-orsay,False,"myrrh, juniper berries, pepper, musk, camelia, carnation, red rose, orange blossom, suede, vanille, musk, sandalwood, patchouli"
FRGN-15946,wild-glow,jennifer-lopez,False,"tropical fruits, black currant, mandarin orange, heliotrope, lily-of-the-valley, star jasmine, vanilla, sandalwood, musk"
FRGN-15947,the-virgin-suicides,la-folie-a-plusieurs,False,"aldehydes, violet, geranium, iris, tonka bean, siam benzoin, rose, lily-of-the-valley, iris, myrhh, vanilla, sandalwood, incense, musk, cedar, patchouli"
FRGN-15948,eau-de-lacoste-l-12-12-pour-lui-french-panache,lacoste-fragrances,False,"mandarin orange, cardamom, lemon zest, lavender, apple, sandalwood, narcissus, patchouli"
FRGN-15949,mexx-woman,mexx,False,"bergamot, lemon, black currant, lily-of-the-valley, jasmine, rose, sandalwood, cedar, amber"
FRGN-15950,indian-jasmine-perfume-oil,nest,False,"red berries, indian jasmine, pink pepper"
FRGN-15951,fuxia,tezenis,False,"grapefruit, tea, ambrette (musk mallow), lavender, white pepper, jasmine, brazilian rosewood, musk, amber"
FRGN-15952,memories,the-gate-fragrances-paris,False,"cherry, blackberry, tobacco, olibanum, frangipani, tonka bean, maple sap"
FRGN-15953,no-2-frescor-extremo,victorio-lucchino,False,"apple, bergamot, lemon, violet leaf, sea notes, thyme, tonka bean, texas cedar, amber"
FRGN-15954,high-voltage,aaron-terence-hughes,False,"grapefruit, lemon, orange, ambroxan, amberwood, patchouli, sandalwood"
FRGN-15955,adidas-sport-strk-for-him,adidas,False,"granny smith apple, bergamot, lavender, birch leaf, ambroxan, moss, coumarin, patchouli"
FRGN-15956,desire-for-a-man,alfred-dunhill,False,"apple, lemon, bergamot, orange blossom, rose, teak wood, patchouli, vanilla, musk"
FRGN-15957,noir-illumine,amouroud,False,"cardamom, plum, cinnamon, ginger, passion flower, jasmine, carnation, carrot seeds, agarwood (oud), patchouli, sandalwood, vetiver"
FRGN-15958,rose-supreme,antonio-visconti,False,"rose, iris, bergamot, violet, vetiver, rose, heliotrope, vanille, jasmine"
FRGN-15959,tindrer,baruti,False,"green notes, galbanum, lemon verbena, violet, oakmoss, heliotrope, white musk"
FRGN-15960,infinite-eau-de-toilette,bentley,False,"citruses, cedar, lavender, violet, bourbon pepper, geranium, haitian vetiver, ambergris, patchouli"
FRGN-15961,701-eucalyptus-amber-white-wood,bon-parfumeur,False,"grapefruit, bergamot, pineapple, eucalyptus, rosemary, pepper, nutmeg, white wood, liatris, amberwood, amber, incense"
FRGN-15962,homme-de-cafe,cafe-parfums,False,"bergamot, orange, carnation leaves, raspberry, cloves, cedar, musk"
FRGN-15963,ile-mythique,chabaud-maison-de-parfum,False,"star anise, lavender, tarragon, basil, woodsy notes, spicy notes, dried fruits, myrrh, benzoin, tonka bean, leather, ambroxan, vetiver"
FRGN-15964,mysterieuse,chaugan,False,"honey, ylang-ylang, lily-of-the-valley, pink grapefruit, jasmine, rose, cedar, patchouli, guaiac wood, woody notes, vanilla, orange blossom, leather, sandalwood"
FRGN-15965,long-kiss-goodnight,chris-collins,False,"saffron, roasted coffee beans, passionfruit, rose de mai, pink peony, olibanum, agarwood (oud), amber, vanilla bean"
FRGN-15966,africa-desert-tobacco,compagnia-delle-indie,False,"bergamot, mandarin orange, nutmeg, incense, juniper, tobacco, vanilla, patchouli"
FRGN-15967,jardin-neroli,comptoir-sud-pacifique,False,"petitgrain, rose, bergamot, neroli, lemon blossom, heliotrope, musk, tonka bean, vanilla"
FRGN-15968,ostoorah,ajmal,False,"floral notes, rose, musk, floral notes, agarwood (oud), woody notes, amber"
FRGN-15969,fig-fiction,and-other-stories,False,"black currant, fig, bamboo, brazilian rosewood, plum"
FRGN-15970,aer,angela-ciampagna,False,"mint, grapefruit, lemon, juniper berries, vetiver, elemi, patchouli"
FRGN-15971,undo-pour-homme,annayake,False,"bergamot, lemon, mandarin orange, green tea, lavender, nutmeg, coriander, tobacco leaf, oakmoss, labdanum, cedar, musk"
FRGN-15972,pink-sugar-berry-blast,aquolina,False,"blueberry, blackberry, orange, bergamot, cotton candy, cherry, wild strawberry, cork, caramel, vanilla, tonka bean, cedar, moss"
FRGN-15973,dkny-sweet-delicious-creamy-meringue,donna-karan,False,"custard, sweet notes, amalfi lemon, bergamot, frangipani, passion flower, freesia, musk, amber, virginia cedar"
